#,ResourceGroupID,Id,AvailableCapacity,FreeCapacity,Start,HasFiniteCapacity
3120,G_RTRAIN13,G_RTRAIN13_Seq_12,1 day,1 day,2020-04-27 00:00:00,FALSE
3121,G_CMO1,G_CMO1_Seq_39,1 day,1 day,2020-05-24 00:00:00,FALSE
3122,G_CMO1,G_CMO1_Seq_26,1 day,1 day,2020-05-11 00:00:00,FALSE
3123,G_ARG2T,G_ARG2T_Seq_21,1 day,1 day,2020-05-06 00:00:00,FALSE
3124,G_OTGRO2,G_OTGRO2_Seq_43,1 day,1 day,2020-05-28 00:00:00,FALSE
3125,G_NORD,G_NORD_Seq_27,1 day,1 day,2020-05-12 00:00:00,FALSE
3126,G_TRUCK4,G_TRUCK4_Seq_40,1 day,1 day,2020-05-25 00:00:00,FALSE
3127,G_RTRAIN4,G_RTRAIN4_Seq_31,1 day,1 day,2020-05-16 00:00:00,FALSE
3128,G_TRFCAR1,G_TRFCAR1_Seq_38,1 day,1 day,2020-05-23 00:00:00,FALSE
3129,G_RTRAIN2,G_RTRAIN2_Seq_23,1 day,1 day,2020-05-08 00:00:00,FALSE
3130,G_RTRAIN4,G_RTRAIN4_Seq_28,1 day,1 day,2020-05-13 00:00:00,FALSE
3131,G_TRFCAR1,G_TRFCAR1_Seq_25,1 day,1 day,2020-05-10 00:00:00,FALSE
3132,G_OTGRT,G_OTGRT_Seq_43,1 day,1 day,2020-05-28 00:00:00,FALSE
3133,G_AR6T,G_AR6T_Seq_39,1 day,1 day,2020-05-24 00:00:00,FALSE
3134,G_RTRAIN3,G_RTRAIN3_Seq_7,1 day,1 day,2020-04-22 00:00:00,FALSE
3135,G_OTGRT,G_OTGRT_Seq_20,1 day,1 day,2020-05-05 00:00:00,FALSE
3136,G_OTGRO2,G_OTGRO2_Seq_35,1 day,1 day,2020-05-20 00:00:00,FALSE
3137,G_RTRAIN5,G_RTRAIN5_Seq_13,1 day,1 day,2020-04-28 00:00:00,FALSE
3138,G_RTRAIN8,G_RTRAIN8_Seq_35,1 day,1 day,2020-05-20 00:00:00,FALSE
3139,G_UPAT,G_UPAT_Seq_13,1 day,1 day,2020-04-28 00:00:00,FALSE
3140,G_RTRAIN5,G_RTRAIN5_Seq_33,1 day,1 day,2020-05-18 00:00:00,FALSE
3141,G_AR10T,G_AR10T_Seq_33,1 day,1 day,2020-05-18 00:00:00,FALSE
3142,G_AOAD,G_AOAD_Seq_15,1 day,1 day,2020-04-30 00:00:00,FALSE
3143,G_RTRAIN12,G_RTRAIN12_Seq_31,1 day,1 day,2020-05-16 00:00:00,FALSE
3144,G_OTGRT,G_OTGRT_Seq_14,1 day,1 day,2020-04-29 00:00:00,FALSE
3145,G_RTRAIN9,G_RTRAIN9_Seq_14,1 day,1 day,2020-04-29 00:00:00,FALSE
3146,G_AR3T,G_AR3T_Seq_20,1 day,1 day,2020-05-05 00:00:00,FALSE
3147,G_OTGRT,G_OTGRT_Seq_30,1 day,1 day,2020-05-15 00:00:00,FALSE
3148,G_RTRAIN16,G_RTRAIN16_Seq_9,1 day,1 day,2020-04-24 00:00:00,FALSE
3149,G_RTRAIN2,G_RTRAIN2_Seq_16,1 day,1 day,2020-05-01 00:00:00,FALSE
3150,G_RTRAIN1,G_RTRAIN1_Seq_16,1 day,1 day,2020-05-01 00:00:00,FALSE
3151,G_RTRAIN2,G_RTRAIN2_Seq_17,1 day,1 day,2020-05-02 00:00:00,FALSE
3152,G_TRUCK6,G_TRUCK6_Seq_15,1 day,1 day,2020-04-30 00:00:00,FALSE
3153,G_TFO1,G_TFO1_Seq_40,1 day,1 day,2020-05-25 00:00:00,FALSE
3154,G_RTRAIN1,G_RTRAIN1_Seq_10,1 day,1 day,2020-04-25 00:00:00,FALSE
3155,G_AR10T,G_AR10T_Seq_20,1 day,1 day,2020-05-05 00:00:00,FALSE
3156,G_CMO2,G_CMO2_Seq_3,1 day,1 day,2020-04-18 00:00:00,FALSE
3157,G_MCUTG,G_MCUTG_Seq_17,1 day,1 day,2020-05-02 00:00:00,FALSE
3158,G_TRFCN,G_TRFCN_Seq_40,1 day,1 day,2020-05-25 00:00:00,FALSE
3159,G_OTGRO2,G_OTGRO2_Seq_21,1 day,1 day,2020-05-06 00:00:00,FALSE
3160,G_ATO2,G_ATO2_Seq_31,1 day,1 day,2020-05-16 00:00:00,FALSE
3161,G_TRFCNG,G_TRFCNG_Seq_20,1 day,1 day,2020-05-05 00:00:00,FALSE
3162,G_TRUCK3,G_TRUCK3_Seq_3,1 day,1 day,2020-04-18 00:00:00,FALSE
3163,G_OTGRT,G_OTGRT_Seq_7,1 day,1 day,2020-04-22 00:00:00,FALSE
3164,G_TFO1,G_TFO1_Seq_23,1 day,1 day,2020-05-08 00:00:00,FALSE
3165,G_RTRAIN12,G_RTRAIN12_Seq_11,1 day,1 day,2020-04-26 00:00:00,FALSE
3166,G_AR10T,G_AR10T_Seq_38,1 day,1 day,2020-05-23 00:00:00,FALSE
3167,G_RTRAIN1,G_RTRAIN1_Seq_14,1 day,1 day,2020-04-29 00:00:00,FALSE
3168,G_MCUTG,G_MCUTG_Seq_28,1 day,1 day,2020-05-13 00:00:00,FALSE
3169,G_RTRAIN2,G_RTRAIN2_Seq_11,1 day,1 day,2020-04-26 00:00:00,FALSE
3170,G_RTRAIN4,G_RTRAIN4_Seq_41,1 day,1 day,2020-05-26 00:00:00,FALSE
3171,G_TRUCK6,G_TRUCK6_Seq_37,1 day,1 day,2020-05-22 00:00:00,FALSE
3172,G_TRFCNG,G_TRFCNG_Seq_12,1 day,1 day,2020-04-27 00:00:00,FALSE
3173,G_RTRAIN3,G_RTRAIN3_Seq_31,1 day,1 day,2020-05-16 00:00:00,FALSE
3174,G_OTGRT,G_OTGRT_Seq_17,1 day,1 day,2020-05-02 00:00:00,FALSE
3175,G_RTRAIN13,G_RTRAIN13_Seq_39,1 day,1 day,2020-05-24 00:00:00,FALSE
3176,G_AR6T,G_AR6T_Seq_5,1 day,1 day,2020-04-20 00:00:00,FALSE
3177,G_TFO1,G_TFO1_Seq_43,1 day,1 day,2020-05-28 00:00:00,FALSE
3178,G_RTRAIN14,G_RTRAIN14_Seq_37,1 day,1 day,2020-05-22 00:00:00,FALSE
3179,G_TRUCK1,G_TRUCK1_Seq_14,1 day,1 day,2020-04-29 00:00:00,FALSE
3180,G_RTRAIN8,G_RTRAIN8_Seq_25,1 day,1 day,2020-05-10 00:00:00,FALSE
3181,G_TRUCK6,G_TRUCK6_Seq_41,1 day,1 day,2020-05-26 00:00:00,FALSE
3182,G_RTRAIN4,G_RTRAIN4_Seq_39,1 day,1 day,2020-05-24 00:00:00,FALSE
3183,G_OTGRT,G_OTGRT_Seq_38,1 day,1 day,2020-05-23 00:00:00,FALSE
3184,G_RTRAIN15,G_RTRAIN15_Seq_9,1 day,1 day,2020-04-24 00:00:00,FALSE
3185,G_CMO2,G_CMO2_Seq_16,1 day,1 day,2020-05-01 00:00:00,FALSE
3186,G_UPAT,G_UPAT_Seq_27,1 day,1 day,2020-05-12 00:00:00,FALSE
3187,G_TRUCK5,G_TRUCK5_Seq_4,1 day,1 day,2020-04-19 00:00:00,FALSE
3188,G_RTRAIN16,G_RTRAIN16_Seq_33,1 day,1 day,2020-05-18 00:00:00,FALSE
3189,G_AR10T,G_AR10T_Seq_15,1 day,1 day,2020-04-30 00:00:00,FALSE
3190,G_TRUCK1,G_TRUCK1_Seq_24,1 day,1 day,2020-05-09 00:00:00,FALSE
3191,G_CMO1,G_CMO1_Seq_22,1 day,1 day,2020-05-07 00:00:00,FALSE
3192,G_AR7T,G_AR7T_Seq_20,1 day,1 day,2020-05-05 00:00:00,FALSE
3193,G_AR7T,G_AR7T_Seq_18,1 day,1 day,2020-05-03 00:00:00,FALSE
3194,G_TFO1,G_TFO1_Seq_22,1 day,1 day,2020-05-07 00:00:00,FALSE
3195,G_DSD,G_DSD_Seq_34,1 day,1 day,2020-05-19 00:00:00,FALSE
3196,G_RTRAIN5,G_RTRAIN5_Seq_0,1 day,1 day,2020-04-15 00:00:00,FALSE
3197,G_AR3T,G_AR3T_Seq_0,1 day,1 day,2020-04-15 00:00:00,FALSE
3198,G_TRUCK4,G_TRUCK4_Seq_28,1 day,1 day,2020-05-13 00:00:00,FALSE
3199,G_TRFCNG,G_TRFCNG_Seq_14,1 day,1 day,2020-04-29 00:00:00,FALSE
3200,G_TRUCK4,G_TRUCK4_Seq_12,1 day,1 day,2020-04-27 00:00:00,FALSE
3201,G_AR6T,G_AR6T_Seq_23,1 day,1 day,2020-05-08 00:00:00,FALSE
3202,G_MCUTG,G_MCUTG_Seq_38,1 day,1 day,2020-05-23 00:00:00,FALSE
3203,G_RTRAIN3,G_RTRAIN3_Seq_35,1 day,1 day,2020-05-20 00:00:00,FALSE
3204,G_TRFCN,G_TRFCN_Seq_39,1 day,1 day,2020-05-24 00:00:00,FALSE
3205,G_RTRAIN4,G_RTRAIN4_Seq_36,1 day,1 day,2020-05-21 00:00:00,FALSE
3206,G_RTRAIN3,G_RTRAIN3_Seq_14,1 day,1 day,2020-04-29 00:00:00,FALSE
3207,G_RTRAIN4,G_RTRAIN4_Seq_21,1 day,1 day,2020-05-06 00:00:00,FALSE
3208,G_RTRAIN7,G_RTRAIN7_Seq_29,1 day,1 day,2020-05-14 00:00:00,FALSE
3209,G_AR7T,G_AR7T_Seq_17,1 day,1 day,2020-05-02 00:00:00,FALSE
3210,G_TRUCK6,G_TRUCK6_Seq_38,1 day,1 day,2020-05-23 00:00:00,FALSE
3211,G_RTRAIN7,G_RTRAIN7_Seq_28,1 day,1 day,2020-05-13 00:00:00,FALSE
3212,G_TRFCNG,G_TRFCNG_Seq_16,1 day,1 day,2020-05-01 00:00:00,FALSE
3213,G_TRFCAR1,G_TRFCAR1_Seq_44,1 day,1 day,2020-05-29 00:00:00,FALSE
3214,G_AR3T,G_AR3T_Seq_19,1 day,1 day,2020-05-04 00:00:00,FALSE
3215,G_AOAD,G_AOAD_Seq_24,1 day,1 day,2020-05-09 00:00:00,FALSE
3216,G_CMO1,G_CMO1_Seq_34,1 day,1 day,2020-05-19 00:00:00,FALSE
3217,G_TRFCN,G_TRFCN_Seq_35,1 day,1 day,2020-05-20 00:00:00,FALSE
3218,G_RTRAIN12,G_RTRAIN12_Seq_4,1 day,1 day,2020-04-19 00:00:00,FALSE
3219,G_TRFCAR1,G_TRFCAR1_Seq_3,1 day,1 day,2020-04-18 00:00:00,FALSE
3220,G_RTRAIN8,G_RTRAIN8_Seq_36,1 day,1 day,2020-05-21 00:00:00,FALSE
3221,G_TRUCK1,G_TRUCK1_Seq_30,1 day,1 day,2020-05-15 00:00:00,FALSE
3222,G_AOAD,G_AOAD_Seq_42,1 day,1 day,2020-05-27 00:00:00,FALSE
3223,G_TRUCK6,G_TRUCK6_Seq_31,1 day,1 day,2020-05-16 00:00:00,FALSE
3224,G_RTRAIN8,G_RTRAIN8_Seq_8,1 day,1 day,2020-04-23 00:00:00,FALSE
3225,G_MCUTG,G_MCUTG_Seq_25,1 day,1 day,2020-05-10 00:00:00,FALSE
3226,G_RTRAIN12,G_RTRAIN12_Seq_29,1 day,1 day,2020-05-14 00:00:00,FALSE
3227,G_APPH,G_APPH_Seq_23,"1 day, 0:30:00",1 day,2020-05-08 00:00:00,FALSE
3228,G_APPH,G_APPH_Seq_21,"1 day, 2:30:00",1 day,2020-05-06 00:00:00,FALSE
3229,G_ATO2,G_ATO2_Seq_44,1 day,1 day,2020-05-29 00:00:00,FALSE
3230,G_TRFCNG,G_TRFCNG_Seq_11,1 day,1 day,2020-04-26 00:00:00,FALSE
3231,G_RTRAIN8,G_RTRAIN8_Seq_17,1 day,1 day,2020-05-02 00:00:00,FALSE
3232,G_TRFCNG,G_TRFCNG_Seq_19,1 day,1 day,2020-05-04 00:00:00,FALSE
3233,G_OTGRO2,G_OTGRO2_Seq_42,1 day,1 day,2020-05-27 00:00:00,FALSE
3234,G_DSD,G_DSD_Seq_19,1 day,1 day,2020-05-04 00:00:00,FALSE
3235,G_TRUCK5,G_TRUCK5_Seq_37,1 day,1 day,2020-05-22 00:00:00,FALSE
3236,G_TRUCK2,G_TRUCK2_Seq_37,1 day,1 day,2020-05-22 00:00:00,FALSE
3237,G_AR6T,G_AR6T_Seq_21,1 day,1 day,2020-05-06 00:00:00,FALSE
3238,G_CMO2,G_CMO2_Seq_17,1 day,1 day,2020-05-02 00:00:00,FALSE
3239,G_RTRAIN16,G_RTRAIN16_Seq_43,1 day,1 day,2020-05-28 00:00:00,FALSE
3240,G_OTGRH,G_OTGRH_Seq_42,1 day,1 day,2020-05-27 00:00:00,FALSE
3241,G_RTRAIN8,G_RTRAIN8_Seq_27,1 day,1 day,2020-05-12 00:00:00,FALSE
3242,G_RTRAIN14,G_RTRAIN14_Seq_34,1 day,1 day,2020-05-19 00:00:00,FALSE
3243,G_CMO2,G_CMO2_Seq_13,1 day,1 day,2020-04-28 00:00:00,FALSE
3244,G_RTRAIN3,G_RTRAIN3_Seq_16,1 day,1 day,2020-05-01 00:00:00,FALSE
3245,G_CMO1,G_CMO1_Seq_42,1 day,1 day,2020-05-27 00:00:00,FALSE
3246,G_TRUCK1,G_TRUCK1_Seq_2,1 day,1 day,2020-04-17 00:00:00,FALSE
3247,G_RTRAIN5,G_RTRAIN5_Seq_38,1 day,1 day,2020-05-23 00:00:00,FALSE
3248,G_RTRAIN1,G_RTRAIN1_Seq_41,1 day,1 day,2020-05-26 00:00:00,FALSE
3249,G_RTRAIN15,G_RTRAIN15_Seq_10,1 day,1 day,2020-04-25 00:00:00,FALSE
3250,G_AR6T,G_AR6T_Seq_3,1 day,1 day,2020-04-18 00:00:00,FALSE
3251,G_APPH,G_APPH_Seq_22,1 day,1 day,2020-05-07 00:00:00,FALSE
3252,G_CMO2,G_CMO2_Seq_1,1 day,1 day,2020-04-16 00:00:00,FALSE
3253,G_RTRAIN12,G_RTRAIN12_Seq_38,1 day,1 day,2020-05-23 00:00:00,FALSE
3254,G_DSD,G_DSD_Seq_44,1 day,1 day,2020-05-29 00:00:00,FALSE
3255,G_ATO2,G_ATO2_Seq_30,1 day,1 day,2020-05-15 00:00:00,FALSE
3256,G_AR7T,G_AR7T_Seq_40,1 day,1 day,2020-05-25 00:00:00,FALSE
3257,G_RTRAIN2,G_RTRAIN2_Seq_0,1 day,1 day,2020-04-15 00:00:00,FALSE
3258,G_OTGRT,G_OTGRT_Seq_4,1 day,1 day,2020-04-19 00:00:00,FALSE
3259,G_ARG2T,G_ARG2T_Seq_12,1 day,1 day,2020-04-27 00:00:00,FALSE
3260,G_RTRAIN3,G_RTRAIN3_Seq_8,1 day,1 day,2020-04-23 00:00:00,FALSE
3261,G_AR6T,G_AR6T_Seq_31,1 day,1 day,2020-05-16 00:00:00,FALSE
3262,G_RTRAIN3,G_RTRAIN3_Seq_1,1 day,1 day,2020-04-16 00:00:00,FALSE
3263,G_TRUCK3,G_TRUCK3_Seq_17,1 day,1 day,2020-05-02 00:00:00,FALSE
3264,G_TRUCK3,G_TRUCK3_Seq_39,1 day,1 day,2020-05-24 00:00:00,FALSE
3265,G_RTRAIN9,G_RTRAIN9_Seq_5,1 day,1 day,2020-04-20 00:00:00,FALSE
3266,G_TRFCNG,G_TRFCNG_Seq_34,1 day,1 day,2020-05-19 00:00:00,FALSE
3267,G_ARG2T,G_ARG2T_Seq_2,1 day,1 day,2020-04-17 00:00:00,FALSE
3268,G_RTRAIN2,G_RTRAIN2_Seq_9,1 day,1 day,2020-04-24 00:00:00,FALSE
3269,G_RTRAIN9,G_RTRAIN9_Seq_36,1 day,1 day,2020-05-21 00:00:00,FALSE
3270,G_AR10T,G_AR10T_Seq_35,1 day,1 day,2020-05-20 00:00:00,FALSE
3271,G_OTGRT,G_OTGRT_Seq_42,1 day,1 day,2020-05-27 00:00:00,FALSE
3272,G_AR10T,G_AR10T_Seq_28,1 day,1 day,2020-05-13 00:00:00,FALSE
3273,G_TRUCK3,G_TRUCK3_Seq_31,1 day,1 day,2020-05-16 00:00:00,FALSE
3274,G_AR3T,G_AR3T_Seq_12,1 day,1 day,2020-04-27 00:00:00,FALSE
3275,G_OTGRH,G_OTGRH_Seq_41,1 day,1 day,2020-05-26 00:00:00,FALSE
3276,G_TRUCK6,G_TRUCK6_Seq_42,1 day,1 day,2020-05-27 00:00:00,FALSE
3277,G_CMO2,G_CMO2_Seq_26,1 day,1 day,2020-05-11 00:00:00,FALSE
3278,G_AOAD,G_AOAD_Seq_31,1 day,1 day,2020-05-16 00:00:00,FALSE
3279,G_TRUCK4,G_TRUCK4_Seq_41,1 day,1 day,2020-05-26 00:00:00,FALSE
3280,G_RTRAIN13,G_RTRAIN13_Seq_32,1 day,1 day,2020-05-17 00:00:00,FALSE
3281,G_RTRAIN2,G_RTRAIN2_Seq_40,1 day,1 day,2020-05-25 00:00:00,FALSE
3282,G_TRFCN,G_TRFCN_Seq_30,1 day,1 day,2020-05-15 00:00:00,FALSE
3283,G_TRUCK5,G_TRUCK5_Seq_44,1 day,1 day,2020-05-29 00:00:00,FALSE
3284,G_RTRAIN2,G_RTRAIN2_Seq_26,1 day,1 day,2020-05-11 00:00:00,FALSE
3285,G_TFO1,G_TFO1_Seq_26,1 day,1 day,2020-05-11 00:00:00,FALSE
3286,G_RTRAIN2,G_RTRAIN2_Seq_42,1 day,1 day,2020-05-27 00:00:00,FALSE
3287,G_ARG2T,G_ARG2T_Seq_41,1 day,1 day,2020-05-26 00:00:00,FALSE
3288,G_TRUCK2,G_TRUCK2_Seq_0,1 day,1 day,2020-04-15 00:00:00,FALSE
3289,G_RTRAIN16,G_RTRAIN16_Seq_17,1 day,1 day,2020-05-02 00:00:00,FALSE
3290,G_AOAD,G_AOAD_Seq_34,1 day,1 day,2020-05-19 00:00:00,FALSE
3291,G_STRS1H,G_STRS1H_Seq_42,1 day,1 day,2020-05-27 00:00:00,FALSE
3292,G_RTRAIN2,G_RTRAIN2_Seq_32,1 day,1 day,2020-05-17 00:00:00,FALSE
3293,G_RTRAIN6,G_RTRAIN6_Seq_41,1 day,1 day,2020-05-26 00:00:00,FALSE
3294,G_AOAD,G_AOAD_Seq_41,1 day,1 day,2020-05-26 00:00:00,FALSE
3295,G_AR10T,G_AR10T_Seq_0,1 day,1 day,2020-04-15 00:00:00,FALSE
3296,G_AR10T,G_AR10T_Seq_10,1 day,1 day,2020-04-25 00:00:00,FALSE
3297,G_NORD,G_NORD_Seq_41,1 day,1 day,2020-05-26 00:00:00,FALSE
3298,G_OTGRO2,G_OTGRO2_Seq_23,1 day,1 day,2020-05-08 00:00:00,FALSE
3299,G_MCUTG,G_MCUTG_Seq_0,1 day,1 day,2020-04-15 00:00:00,FALSE
3300,G_RTRAIN13,G_RTRAIN13_Seq_26,1 day,1 day,2020-05-11 00:00:00,FALSE
3301,G_RTRAIN12,G_RTRAIN12_Seq_10,1 day,1 day,2020-04-25 00:00:00,FALSE
3302,G_TFO1,G_TFO1_Seq_32,1 day,1 day,2020-05-17 00:00:00,FALSE
3303,G_RTRAIN12,G_RTRAIN12_Seq_14,1 day,1 day,2020-04-29 00:00:00,FALSE
3304,G_CMO1,G_CMO1_Seq_30,1 day,1 day,2020-05-15 00:00:00,FALSE
3305,G_RTRAIN2,G_RTRAIN2_Seq_15,1 day,1 day,2020-04-30 00:00:00,FALSE
3306,G_AOAD,G_AOAD_Seq_35,1 day,1 day,2020-05-20 00:00:00,FALSE
3307,G_CMO1,G_CMO1_Seq_16,1 day,1 day,2020-05-01 00:00:00,FALSE
3308,G_NORD,G_NORD_Seq_7,1 day,1 day,2020-04-22 00:00:00,FALSE
3309,G_RTRAIN7,G_RTRAIN7_Seq_20,1 day,1 day,2020-05-05 00:00:00,FALSE
3310,G_RTRAIN2,G_RTRAIN2_Seq_2,1 day,1 day,2020-04-17 00:00:00,FALSE
3311,G_RTRAIN6,G_RTRAIN6_Seq_26,1 day,1 day,2020-05-11 00:00:00,FALSE
3312,G_TRUCK5,G_TRUCK5_Seq_14,1 day,1 day,2020-04-29 00:00:00,FALSE
3313,G_UPAT,G_UPAT_Seq_12,1 day,1 day,2020-04-27 00:00:00,FALSE
3314,G_NORD,G_NORD_Seq_33,1 day,1 day,2020-05-18 00:00:00,FALSE
3315,G_TRFCAR1,G_TRFCAR1_Seq_16,1 day,1 day,2020-05-01 00:00:00,FALSE
3316,G_DSD,G_DSD_Seq_35,1 day,1 day,2020-05-20 00:00:00,FALSE
3317,G_CMO2,G_CMO2_Seq_24,1 day,1 day,2020-05-09 00:00:00,FALSE
3318,G_RTRAIN8,G_RTRAIN8_Seq_16,1 day,1 day,2020-05-01 00:00:00,FALSE
3319,G_RTRAIN14,G_RTRAIN14_Seq_44,1 day,1 day,2020-05-29 00:00:00,FALSE
3320,G_RTRAIN12,G_RTRAIN12_Seq_17,1 day,1 day,2020-05-02 00:00:00,FALSE
3321,G_ATO2,G_ATO2_Seq_28,1 day,1 day,2020-05-13 00:00:00,FALSE
3322,G_AOAD,G_AOAD_Seq_14,1 day,1 day,2020-04-29 00:00:00,FALSE
3323,G_TRFCAR1,G_TRFCAR1_Seq_41,1 day,1 day,2020-05-26 00:00:00,FALSE
3324,G_RTRAIN3,G_RTRAIN3_Seq_27,1 day,1 day,2020-05-12 00:00:00,FALSE
3325,G_ATO2,G_ATO2_Seq_23,1 day,1 day,2020-05-08 00:00:00,FALSE
3326,G_ANOH,G_ANOH_Seq_40,1 day,1 day,2020-05-25 00:00:00,FALSE
3327,G_RTRAIN1,G_RTRAIN1_Seq_3,1 day,1 day,2020-04-18 00:00:00,FALSE
3328,G_AR3T,G_AR3T_Seq_35,1 day,1 day,2020-05-20 00:00:00,FALSE
3329,G_TRFCNG,G_TRFCNG_Seq_42,1 day,1 day,2020-05-27 00:00:00,FALSE
3330,G_OTGRO2,G_OTGRO2_Seq_38,1 day,1 day,2020-05-23 00:00:00,FALSE
3331,G_RTRAIN9,G_RTRAIN9_Seq_24,1 day,1 day,2020-05-09 00:00:00,FALSE
3332,G_RTRAIN3,G_RTRAIN3_Seq_18,1 day,1 day,2020-05-03 00:00:00,FALSE
3333,G_OTGRT,G_OTGRT_Seq_32,1 day,1 day,2020-05-17 00:00:00,FALSE
3334,G_TRUCK2,G_TRUCK2_Seq_26,1 day,1 day,2020-05-11 00:00:00,FALSE
3335,G_TRUCK4,G_TRUCK4_Seq_23,1 day,1 day,2020-05-08 00:00:00,FALSE
3336,G_RTRAIN12,G_RTRAIN12_Seq_1,1 day,1 day,2020-04-16 00:00:00,FALSE
3337,G_TRUCK4,G_TRUCK4_Seq_26,1 day,1 day,2020-05-11 00:00:00,FALSE
3338,G_TRUCK5,G_TRUCK5_Seq_38,1 day,1 day,2020-05-23 00:00:00,FALSE
3339,G_TRUCK2,G_TRUCK2_Seq_15,1 day,1 day,2020-04-30 00:00:00,FALSE
3340,G_TRUCK2,G_TRUCK2_Seq_11,1 day,1 day,2020-04-26 00:00:00,FALSE
3341,G_RTRAIN12,G_RTRAIN12_Seq_34,1 day,1 day,2020-05-19 00:00:00,FALSE
3342,G_RTRAIN13,G_RTRAIN13_Seq_13,1 day,1 day,2020-04-28 00:00:00,FALSE
3343,G_RTRAIN13,G_RTRAIN13_Seq_5,1 day,1 day,2020-04-20 00:00:00,FALSE
3344,G_RTRAIN8,G_RTRAIN8_Seq_18,1 day,1 day,2020-05-03 00:00:00,FALSE
3345,G_AOAD,G_AOAD_Seq_10,1 day,1 day,2020-04-25 00:00:00,FALSE
3346,G_APPH,G_APPH_Seq_20,2 days,1 day,2020-05-05 00:00:00,FALSE
3347,G_RTRAIN4,G_RTRAIN4_Seq_3,1 day,1 day,2020-04-18 00:00:00,FALSE
3348,G_APPH,G_APPH_Seq_13,2 days,1 day,2020-04-28 00:00:00,FALSE
3349,G_RTRAIN7,G_RTRAIN7_Seq_33,1 day,1 day,2020-05-18 00:00:00,FALSE
3350,G_APPH,G_APPH_Seq_12,2 days,1 day,2020-04-27 00:00:00,FALSE
3351,G_APPH,G_APPH_Seq_17,2 days,1 day,2020-05-02 00:00:00,FALSE
3352,G_APPH,G_APPH_Seq_16,2 days,1 day,2020-05-01 00:00:00,FALSE
3353,G_TRUCK6,G_TRUCK6_Seq_43,1 day,1 day,2020-05-28 00:00:00,FALSE
3354,G_DSD,G_DSD_Seq_24,1 day,1 day,2020-05-09 00:00:00,FALSE
3355,G_RTRAIN5,G_RTRAIN5_Seq_40,1 day,1 day,2020-05-25 00:00:00,FALSE
3356,G_AR10T,G_AR10T_Seq_27,1 day,1 day,2020-05-12 00:00:00,FALSE
3357,G_AR3T,G_AR3T_Seq_39,1 day,1 day,2020-05-24 00:00:00,FALSE
3358,G_DSD,G_DSD_Seq_32,1 day,1 day,2020-05-17 00:00:00,FALSE
3359,G_OTGRO2,G_OTGRO2_Seq_32,1 day,1 day,2020-05-17 00:00:00,FALSE
3360,G_RTRAIN12,G_RTRAIN12_Seq_22,1 day,1 day,2020-05-07 00:00:00,FALSE
3361,G_OTGRD,G_OTGRD_Seq_35,1 day,1 day,2020-05-20 00:00:00,FALSE
3362,G_RTRAIN7,G_RTRAIN7_Seq_38,1 day,1 day,2020-05-23 00:00:00,FALSE
3363,G_TRUCK4,G_TRUCK4_Seq_21,1 day,1 day,2020-05-06 00:00:00,FALSE
3364,G_TRUCK4,G_TRUCK4_Seq_3,1 day,1 day,2020-04-18 00:00:00,FALSE
3365,G_RTRAIN9,G_RTRAIN9_Seq_38,1 day,1 day,2020-05-23 00:00:00,FALSE
3366,G_ANOH,G_ANOH_Seq_33,1 day,1 day,2020-05-18 00:00:00,FALSE
3367,G_RTRAIN3,G_RTRAIN3_Seq_41,1 day,1 day,2020-05-26 00:00:00,FALSE
3368,G_TRUCK5,G_TRUCK5_Seq_6,1 day,1 day,2020-04-21 00:00:00,FALSE
3369,G_CMO2,G_CMO2_Seq_39,1 day,1 day,2020-05-24 00:00:00,FALSE
3370,G_TRUCK6,G_TRUCK6_Seq_14,1 day,1 day,2020-04-29 00:00:00,FALSE
3371,G_AOAD,G_AOAD_Seq_6,1 day,1 day,2020-04-21 00:00:00,FALSE
3372,G_AR7T,G_AR7T_Seq_1,1 day,1 day,2020-04-16 00:00:00,FALSE
3373,G_RTRAIN5,G_RTRAIN5_Seq_2,1 day,1 day,2020-04-17 00:00:00,FALSE
3374,G_RTRAIN15,G_RTRAIN15_Seq_43,1 day,1 day,2020-05-28 00:00:00,FALSE
3375,G_CMO1,G_CMO1_Seq_29,1 day,1 day,2020-05-14 00:00:00,FALSE
3376,G_TRUCK1,G_TRUCK1_Seq_20,1 day,1 day,2020-05-05 00:00:00,FALSE
3377,G_RTRAIN6,G_RTRAIN6_Seq_28,1 day,1 day,2020-05-13 00:00:00,FALSE
3378,G_RTRAIN5,G_RTRAIN5_Seq_31,1 day,1 day,2020-05-16 00:00:00,FALSE
3379,G_TRUCK1,G_TRUCK1_Seq_34,1 day,1 day,2020-05-19 00:00:00,FALSE
3380,G_RTRAIN5,G_RTRAIN5_Seq_5,1 day,1 day,2020-04-20 00:00:00,FALSE
3381,G_OTGRO2,G_OTGRO2_Seq_36,1 day,1 day,2020-05-21 00:00:00,FALSE
3382,G_AR3T,G_AR3T_Seq_3,1 day,1 day,2020-04-18 00:00:00,FALSE
3383,G_RTRAIN9,G_RTRAIN9_Seq_39,1 day,1 day,2020-05-24 00:00:00,FALSE
3384,G_TRUCK5,G_TRUCK5_Seq_0,1 day,1 day,2020-04-15 00:00:00,FALSE
3385,G_RTRAIN9,G_RTRAIN9_Seq_32,1 day,1 day,2020-05-17 00:00:00,FALSE
3386,G_OTGRO2,G_OTGRO2_Seq_19,1 day,1 day,2020-05-04 00:00:00,FALSE
